Filename,Governing Law-Answer,lat,lng,isMissing,AgreementDate,documentName,parties,expirationDate,renewalTerm,noticePeriod,toc,isExpDateMissing,isRenewalTermMissing,isNoticePeriodMissing,isTOC,party1,party2,network
RandWorldwideInc_20010402,New York,40.6943,-73.9249,False,2000-11-14,CO-BRANDING AGREEMENT,"Dassault Systemes (""Dassault Systemes"") and/or certain affiliates of Dassault Systems; PlanetCAD Inc. (""PlanetCAD"")(""Party,"" together, the ""Parties"")",11/14/2003,successive 1 year,6 months,No,False,False,False,False,"Dassault Systemes (""Dassault Systemes"") and/or certain affiliates of Dassault Systems"," PlanetCAD Inc. (""PlanetCAD"")(""Party,"" together, the ""Parties"")","{""nodes"": [{""id"": 71, ""name"": ""RandWorldwideInc_20010402""}, {""id"": 233, ""name"": ""DUOSTECHNOLOGIESGROUP,INC_04""}, {""id"": 26, ""name"": ""ArtaraTherapeuticsInc_20200110""}, {""id"": 184, ""name"": ""GRANTIERRAENERGYINC_05""}, {""id"": 330, ""name"": ""SightLife Surgical, Inc. - STRATEGIC SALES & MARKETING AGREEMENT.PDF""}, {""id"": 269, ""name"": ""OTISWORLDWIDECORP_04""}, {""id"": 290, ""name"": ""MOVADOGROUPINC_04""}], ""links"": [{""source"": 26, ""target"": 184}, {""source"": 233, ""target"": 26}, {""source"": 269, ""target"": 290}, {""source"": 71, ""target"": 233}, {""source"": 290, ""target"": 233}, {""source"": 269, ""target"": 233}]}"
StampscomInc_20001114,California,38.2969,-76.4949,True,1999-04-27,MANIFEST SYSTEM SERVICES AND CO-BRANDING AGREEMENT,"iShip.com, Inc. (""Company""); Mail Boxes Etc. USA, Inc. (""MBE"")",4/27/2004,successive 2 years,,No,False,False,True,False,"iShip.com, Inc. (""Company"")"," Mail Boxes Etc. USA, Inc. (""MBE"")","{""nodes"": [{""id"": 72, ""name"": ""StampscomInc_20001114""}, {""id"": 277, ""name"": ""EUROPEANMICROHOLDINGSINC_03""}, {""id"": 186, ""name"": ""DYNAMEXINC_06""}, {""id"": 199, ""name"": ""SIBANNAC,INC_12""}, {""id"": 112, ""name"": ""ScansourceInc_20190822""}, {""id"": 155, ""name"": ""LOGANSROADHOUSEINC_03""}, {""id"": 97, ""name"": ""DataCallTechnologies_20060918""}], ""links"": [{""source"": 155, ""target"": 199}, {""source"": 112, ""target"": 72}, {""source"": 277, ""target"": 199}, {""source"": 199, ""target"": 72}, {""source"": 112, ""target"": 186}, {""source"": 155, ""target"": 72}, {""source"": 72, ""target"": 155}, {""source"": 112, ""target"": 199}, {""source"": 97, ""target"": 112}]}"
CreditcardscomInc_20070810,Delaware,40.2866,-83.0747,True,2007-04-06,CHASE AFFILIATE AGREEMENT,"Chase Bank USA, N.A., (""Chase""); You (""Affiliate"")",perpetual,,,Yes,False,True,True,True,"Chase Bank USA, N.A., (""Chase"")"," You (""Affiliate"")","{""nodes"": [{""id"": 73, ""name"": ""CreditcardscomInc_20070810""}, {""id"": 145, ""name"": ""GAINSCOINC_01""}, {""id"": 133, ""name"": ""MERITLIFEINSURANCECO_06""}, {""id"": 249, ""name"": ""WASTE2ENERGYHOLDINGS,INC_06""}, {""id"": 239, ""name"": ""INTELLIGENTHIGHWAYSOLUTIONS,INC_01""}, {""id"": 106, ""name"": ""SmartRxSystemsInc_20180914""}, {""id"": 198, ""name"": ""CHIPMOSTECHNOLOGIESBERMUDALTD_04""}], ""links"": [{""source"": 106, ""target"": 73}, {""source"": 198, ""target"": 73}, {""source"": 106, ""target"": 133}, {""source"": 73, ""target"": 239}, {""source"": 73, ""target"": 239}, {""source"": 106, ""target"": 73}, {""source"": 133, ""target"": 73}, {""source"": 106, ""target"": 133}, {""source"": 198, ""target"": 106}]}"
DigitalCinemaDestinationsCorp_20111220,Delaware,40.2866,-83.0747,True,2011-03-14,NETWORK AFFILIATE AGREEMENT,"National CineMedia, LLC (“NCM”); Digital Cinema Destinations Corp.; “Network Affiliate” and with NCM, ""Party"" and collectively, the ""Parties""",[]/[]/2016,,,No,False,True,True,False,"National CineMedia, LLC (“NCM”)", Digital Cinema Destinations Corp.,"{""nodes"": [{""id"": 74, ""name"": ""DigitalCinemaDestinationsCorp_20111220""}, {""id"": 165, ""name"": ""TRICITYBANKSHARESCORP_05""}, {""id"": 196, ""name"": ""ON4COMMUNICATIONSINC_07""}, {""id"": 336, ""name"": ""RUBIOSRESTAURANTSINC_03""}, {""id"": 61, ""name"": ""2ThemartComInc_19990826""}, {""id"": 236, ""name"": ""GIGGLESN_HUGS,INC""}, {""id"": 159, ""name"": ""VITAMINSHOPPECOMINC_09""}], ""links"": [{""source"": 165, ""target"": 159}, {""source"": 196, ""target"": 61}, {""source"": 159, ""target"": 165}, {""source"": 159, ""target"": 74}, {""source"": 74, ""target"": 236}]}"
LinkPlusCorp_20050802,Maryland,39.3051,-76.6144,True,2005-07-15,AFFILIATE AGREEMENT,"Link Plus Corporation (""LKPL""); Axiometric, LLC. (""Axiometric"")",perpetual,,,Yes,False,True,True,True,"Link Plus Corporation (""LKPL"")"," Axiometric, LLC. (""Axiometric"")","{""nodes"": [{""id"": 75, ""name"": ""LinkPlusCorp_20050802""}, {""id"": 279, ""name"": ""LEGACYTECHNOLOGYHOLDINGS,INC_12""}, {""id"": 288, ""name"": ""HOLIDAYRVSUPERSTORESINC_04""}, {""id"": 281, ""name"": ""NANOPHASETECHNOLOGIESCORP_11""}, {""id"": 156, ""name"": ""MERCATAINC_03""}, {""id"": 73, ""name"": ""CreditcardscomInc_20070810""}, {""id"": 185, ""name"": ""ATMOSENERGYCORP_11""}], ""links"": [{""source"": 185, ""target"": 281}, {""source"": 73, ""target"": 185}, {""source"": 75, ""target"": 288}, {""source"": 185, ""target"": 288}, {""source"": 75, ""target"": 288}, {""source"": 288, ""target"": 156}]}"
SteelVaultCorp_20081224,Virginia,47.5169,-92.5128,True,2008-10-01,MARKETING AFFILIATE AGREEMENT,"Equidata, Inc. (“Equidata”); National Credit Report.com, LLC (“Marketing Affiliate”)",10/1/2009,Successive 1 year,,No,False,False,True,False,"Equidata, Inc. (“Equidata”)"," National Credit Report.com, LLC (“Marketing Affiliate”)","{""nodes"": [{""id"": 76, ""name"": ""SteelVaultCorp_20081224""}, {""id"": 206, ""name"": ""CYBERIANOUTPOSTINC_07""}, {""id"": 279, ""name"": ""LEGACYTECHNOLOGYHOLDINGS,INC_12""}, {""id"": 278, ""name"": ""HYPERIONSOFTWARECORP_09""}, {""id"": 137, ""name"": ""WPPPLC_04""}, {""id"": 42, ""name"": ""SigaTechnologiesInc_20190603""}, {""id"": 338, ""name"": ""VNUE,INC_07""}], ""links"": [{""source"": 76, ""target"": 137}, {""source"": 42, ""target"": 279}, {""source"": 42, ""target"": 338}, {""source"": 279, ""target"": 42}, {""source"": 278, ""target"": 279}, {""source"": 338, ""target"": 206}]}"
TubeMediaCorp_20060310,New York,40.6943,-73.9249,True,2006-03-06,CHARTER AFFILIATE AFFILIATION AGREEMENT,"The TUBE Music Network, Inc. (""Network""); Tribune Broadcasting Company (""Affiliate"")",3/31/2011,"4 years, 6 months",6 months,Yes,False,False,False,True,"The TUBE Music Network, Inc. (""Network"")"," Tribune Broadcasting Company (""Affiliate"")","{""nodes"": [{""id"": 77, ""name"": ""TubeMediaCorp_20060310""}, {""id"": 180, ""name"": ""PROFOUNDMEDICALCORP_08""}, {""id"": 136, ""name"": ""TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04""}, {""id"": 312, ""name"": ""SFGFINANCIALCORP_05""}, {""id"": 286, ""name"": ""ADAMSGOLFINC_03""}, {""id"": 308, ""name"": ""VAPOTHERM, INC. - Manufacturing and Supply Agreement.PDF""}, {""id"": 125, ""name"": ""DYNTEKINC_07""}], ""links"": [{""source"": 312, ""target"": 125}, {""source"": 77, ""target"": 286}, {""source"": 136, ""target"": 312}, {""source"": 308, ""target"": 125}, {""source"": 180, ""target"": 308}, {""source"": 286, ""target"": 136}, {""source"": 312, ""target"": 77}, {""source"": 308, ""target"": 286}]}"
BerkshireHillsBancorpInc_20120809,Connecticut,41.1918,-73.1953,True,2012-05-17,ENDORSEMENT AGREEMENT,"Geno Auriemma (Auriemma); Berkshire Bank (Berkshire)(""Party"" or ""Parties"")",5/31/2016,,,No,False,True,True,False,Geno Auriemma (Auriemma)," Berkshire Bank (Berkshire)(""Party"" or ""Parties"")","{""nodes"": [{""id"": 78, ""name"": ""BerkshireHillsBancorpInc_20120809""}, {""id"": 245, ""name"": ""ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12""}, {""id"": 204, ""name"": ""IGENEBIOTECHNOLOGYINC_05""}, {""id"": 132, ""name"": ""PAXMEDICA,INC_07""}, {""id"": 156, ""name"": ""MERCATAINC_03""}, {""id"": 123, ""name"": ""ADUROBIOTECH,INC_06""}, {""id"": 248, ""name"": ""USASYNTHETICFUELCORP_10""}], ""links"": [{""source"": 132, ""target"": 245}, {""source"": 248, ""target"": 123}, {""source"": 123, ""target"": 245}, {""source"": 156, ""target"": 204}, {""source"": 204, ""target"": 245}, {""source"": 123, ""target"": 248}, {""source"": 204, ""target"": 245}]}"
GridironBionutrientsInc_20171206,California,38.2969,-76.4949,True,2017-10-30,ENDORSEMENT AGREEMENT,"National Football League Alumni - Northern America Chapter (""NFLA-NC""); National Football League Alumni, Inc (""NFLA""); Food For Athletes, Inc./Gridiron BioNutrients™ (collectively the ""Company"")",11/2/2020,,,No,False,True,True,False,"National Football League Alumni - Northern America Chapter (""NFLA-NC"")"," National Football League Alumni, Inc (""NFLA"")","{""nodes"": [{""id"": 79, ""name"": ""GridironBionutrientsInc_20171206""}, {""id"": 233, ""name"": ""DUOSTECHNOLOGIESGROUP,INC_04""}, {""id"": 129, ""name"": ""ABILITYINC_06""}, {""id"": 64, ""name"": ""ImpresseCorp_20000322""}, {""id"": 265, ""name"": ""GSITECHNOLOGYINC_11""}, {""id"": 90, ""name"": ""HfEnterprisesInc_20191223""}, {""id"": 348, ""name"": ""WOMENSGOLFUNLIMITEDINC_03""}], ""links"": [{""source"": 233, ""target"": 64}, {""source"": 233, ""target"": 129}, {""source"": 79, ""target"": 233}, {""source"": 233, ""target"": 64}, {""source"": 265, ""target"": 129}, {""source"": 64, ""target"": 233}, {""source"": 129, ""target"": 233}, {""source"": 348, ""target"": 129}]}"
LifewayFoodsInc_20160316,Illinois,41.8373,-87.6862,True,2016-03-14,ENDORSEMENT AGREEMENT,"Lifeway Foods, Inc. (""Lifeway""); Ludmila Smolyansky (""Individual"")",,,,No,True,True,True,False,"Lifeway Foods, Inc. (""Lifeway"")"," Ludmila Smolyansky (""Individual"")","{""nodes"": [{""id"": 80, ""name"": ""LifewayFoodsInc_20160316""}, {""id"": 235, ""name"": ""FTENETWORKS,INC_02""}, {""id"": 321, ""name"": ""VERTEXENERGYINC_08""}, {""id"": 205, ""name"": ""MJBIOTECH,INC_12""}, {""id"": 215, ""name"": ""WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF""}, {""id"": 42, ""name"": ""SigaTechnologiesInc_20190603""}, {""id"": 246, ""name"": ""SUCAMPOPHARMACEUTICALS,INC_11""}], ""links"": [{""source"": 205, ""target"": 215}, {""source"": 246, ""target"": 80}, {""source"": 215, ""target"": 321}, {""source"": 42, ""target"": 205}, {""source"": 42, ""target"": 321}, {""source"": 215, ""target"": 42}]}"
PerformanceSportsBrandsInc_20110909,Florida,-34.1,-56.2167,True,2011-02-21,ENDORSEMENT AGREEMENT,"Golfers Incorporated (""Company""); Andy North (""North"")",12/31/2012,,,No,False,True,True,False,"Golfers Incorporated (""Company"")"," Andy North (""North"")","{""nodes"": [{""id"": 81, ""name"": ""PerformanceSportsBrandsInc_20110909""}, {""id"": 280, ""name"": ""LIMEENERGYCO_09""}, {""id"": 276, ""name"": ""ETELOS,INC_03""}, {""id"": 341, ""name"": ""INTERSECTENT,INC_05""}, {""id"": 215, ""name"": ""WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF""}, {""id"": 248, ""name"": ""USASYNTHETICFUELCORP_10""}, {""id"": 192, ""name"": ""BERKELEYLIGHTS,INC_06""}], ""links"": [{""source"": 280, ""target"": 248}, {""source"": 276, ""target"": 280}, {""source"": 192, ""target"": 248}, {""source"": 81, ""target"": 192}, {""source"": 215, ""target"": 276}]}"
PharmagenInc_20120803,Georgia,33.7627,-84.4224,True,2012-02-20,ENDORSEMENT AGREEMENT,"Healthcare Distribution Specialists LLC (""HDS""); Paul Silas (""Celebrity"")",2/19/2013,,,No,False,True,True,False,"Healthcare Distribution Specialists LLC (""HDS"")"," Paul Silas (""Celebrity"")","{""nodes"": [{""id"": 82, ""name"": ""PharmagenInc_20120803""}, {""id"": 131, ""name"": ""BLACKSTONEGSOLONG-SHORTCREDITINCOMEFUND_05""}, {""id"": 102, ""name"": ""RemarkHoldingsInc_20081114""}, {""id"": 2, ""name"": ""FulucaiProductionsLtd_20131223""}, {""id"": 100, ""name"": ""PacificapEntertainmentHoldingsInc_20051115""}, {""id"": 210, ""name"": ""PcquoteComInc_19990721""}, {""id"": 30, ""name"": ""BloomEnergyCorp_20180321""}], ""links"": [{""source"": 131, ""target"": 30}, {""source"": 131, ""target"": 82}, {""source"": 210, ""target"": 2}, {""source"": 82, ""target"": 210}, {""source"": 210, ""target"": 2}, {""source"": 102, ""target"": 2}]}"
PrudentialBancorpInc_20170606,Pennsylvania,40.0077,-75.1339,True,2017-06-01,Split-Dollar Endorsement Agreement,"Prudential Bank (""Employer""); Jeffrey Hanuscin (""Employee"")",,,,Yes,True,True,True,True,"Prudential Bank (""Employer"")"," Jeffrey Hanuscin (""Employee"")","{""nodes"": [{""id"": 83, ""name"": ""PrudentialBancorpInc_20170606""}, {""id"": 258, ""name"": ""LEJUHOLDINGSLTD_03""}, {""id"": 207, ""name"": ""KINGPHARMACEUTICALSINC_08""}, {""id"": 171, ""name"": ""ASIANDRAGONGROUPINC_08""}, {""id"": 302, ""name"": ""CORIOINC_07""}, {""id"": 218, ""name"": ""VALENCETECHNOLOGYINC_02""}, {""id"": 301, ""name"": ""BOLIVARMININGCORP_05""}], ""links"": [{""source"": 83, ""target"": 207}, {""source"": 218, ""target"": 258}, {""source"": 83, ""target"": 301}, {""source"": 258, ""target"": 218}, {""source"": 302, ""target"": 258}, {""source"": 83, ""target"": 302}, {""source"": 218, ""target"": 301}]}"
AimmuneTherapeuticsInc_20200205,California,38.2969,-76.4949,True,2020-02-04,"LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT","Xencor, Inc. (""Xencor""); Aimmune Therapeutics, Inc. (""Aimmune"")(""Party"" and collectively as the ""Parties"")",perpetual,Perpetual,,Yes,False,False,True,True,"Xencor, Inc. (""Xencor"")"," Aimmune Therapeutics, Inc. (""Aimmune"")(""Party"" and collectively as the ""Parties"")","{""nodes"": [{""id"": 84, ""name"": ""AimmuneTherapeuticsInc_20200205""}, {""id"": 219, ""name"": ""Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT.PDF""}, {""id"": 202, ""name"": ""XENCORINC_10""}, {""id"": 341, ""name"": ""INTERSECTENT,INC_05""}, {""id"": 25, ""name"": ""RareElementResourcesLtd_20171019""}, {""id"": 10, ""name"": ""EtonPharmaceuticalsInc_20191114""}, {""id"": 339, ""name"": ""DIVERSINETCORP_03""}], ""links"": [{""source"": 10, ""target"": 339}, {""source"": 219, ""target"": 202}, {""source"": 10, ""target"": 84}, {""source"": 339, ""target"": 202}, {""source"": 219, ""target"": 25}, {""source"": 341, ""target"": 202}, {""source"": 25, ""target"": 84}, {""source"": 339, ""target"": 84}, {""source"": 219, ""target"": 84}]}"
CnsPharmaceuticalsInc_20200326,Texas,32.7936,-96.7662,True,2020-03-20,Development Agreement,"CNS Pharmaceuticals, Inc. (""CNS""); WPD Pharmaceuticals (""WPD"")(""Party"" and collectively as the ""Parties"")",,,,No,True,True,True,False,"CNS Pharmaceuticals, Inc. (""CNS"")"," WPD Pharmaceuticals (""WPD"")(""Party"" and collectively as the ""Parties"")","{""nodes"": [{""id"": 85, ""name"": ""CnsPharmaceuticalsInc_20200326""}, {""id"": 111, ""name"": ""PlayboyEnterprisesInc_20090220""}, {""id"": 103, ""name"": ""XinhuaSportsEntertainmentLtd_20070221""}, {""id"": 281, ""name"": ""NANOPHASETECHNOLOGIESCORP_11""}, {""id"": 136, ""name"": ""TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04""}, {""id"": 162, ""name"": ""ELANDIAINTERNATIONALINC_04""}, {""id"": 123, ""name"": ""ADUROBIOTECH,INC_06""}], ""links"": [{""source"": 111, ""target"": 281}, {""source"": 85, ""target"": 111}, {""source"": 111, ""target"": 103}, {""source"": 103, ""target"": 111}, {""source"": 123, ""target"": 162}]}"
ClickstreamCorp_20200330,Florida,-34.1,-56.2167,True,2020-03-20,APPLICATION DEVELOPMENT AGREEMENT,"InfinixSoft Global LLC (""Developer""); Clickstream Corporation (""Client"")",,,,Yes,True,True,True,True,"InfinixSoft Global LLC (""Developer"")"," Clickstream Corporation (""Client"")","{""nodes"": [{""id"": 86, ""name"": ""ClickstreamCorp_20200330""}, {""id"": 26, ""name"": ""ArtaraTherapeuticsInc_20200110""}, {""id"": 102, ""name"": ""RemarkHoldingsInc_20081114""}, {""id"": 196, ""name"": ""ON4COMMUNICATIONSINC_07""}, {""id"": 139, ""name"": ""NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04""}, {""id"": 277, ""name"": ""EUROPEANMICROHOLDINGSINC_03""}, {""id"": 333, ""name"": ""PROLONGINTERNATIONALCORP_03""}], ""links"": [{""source"": 26, ""target"": 102}, {""source"": 139, ""target"": 277}, {""source"": 102, ""target"": 86}, {""source"": 26, ""target"": 139}, {""source"": 102, ""target"": 196}]}"
EmeraldHealthBioceuticalsInc_20200218,Arizona,33.5722,-112.0891,True,2016-09-01,Consulting and Product Development Agreement,"Emerald Health Sciences Inc. (""EHS""); Emerald Health Nutraceuticals Inc. (""EHN""); Michael T. Murray, N.D. (""Dr. Murray"")",12/31/2018,successive 2 years,90 days,Yes,False,False,False,True,"Emerald Health Sciences Inc. (""EHS"")"," Emerald Health Nutraceuticals Inc. (""EHN"")","{""nodes"": [{""id"": 87, ""name"": ""EmeraldHealthBioceuticalsInc_20200218""}, {""id"": 185, ""name"": ""ATMOSENERGYCORP_11""}, {""id"": 238, ""name"": ""ICORECONNECTINC_10""}, {""id"": 331, ""name"": ""Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT.PDF""}, {""id"": 91, ""name"": ""LegacyEducationAllianceInc_20200330""}, {""id"": 257, ""name"": ""HPILHOLDING_01""}, {""id"": 13, ""name"": ""FuseMedicalInc_20190321""}], ""links"": [{""source"": 185, ""target"": 87}, {""source"": 13, ""target"": 331}, {""source"": 331, ""target"": 238}, {""source"": 87, ""target"": 331}, {""source"": 257, ""target"": 87}, {""source"": 13, ""target"": 238}, {""source"": 257, ""target"": 87}, {""source"": 331, ""target"": 91}, {""source"": 13, ""target"": 257}]}"
HarpoonTherapeuticsInc_20200312,Delaware,40.2866,-83.0747,True,2019-11-20,DEVELOPMENT AND OPTION AGREEMENT,"Harpoon Therapeutics, Inc. (""Harpoon""); AbbVie Biotechnology Ltd (""AbbVie"")",,,,Yes,True,True,True,True,"Harpoon Therapeutics, Inc. (""Harpoon"")"," AbbVie Biotechnology Ltd (""AbbVie"")","{""nodes"": [{""id"": 88, ""name"": ""HarpoonTherapeuticsInc_20200312""}, {""id"": 111, ""name"": ""PlayboyEnterprisesInc_20090220""}, {""id"": 266, ""name"": ""HERTZGLOBALHOLDINGS,INC_07""}, {""id"": 214, ""name"": ""FEDERATEDGOVERNMENTINCOMESECURITIESINC_04""}, {""id"": 42, ""name"": ""SigaTechnologiesInc_20190603""}, {""id"": 345, ""name"": ""BIOAMBERINC_04""}, {""id"": 234, ""name"": ""ENTRUSTINC_07""}], ""links"": [{""source"": 266, ""target"": 345}, {""source"": 234, ""target"": 42}, {""source"": 111, ""target"": 42}, {""source"": 88, ""target"": 266}, {""source"": 266, ""target"": 111}]}"
IbioInc_20200313,Texas,32.7936,-96.7662,True,2018-08-08,MASTER JOINT DEVELOPMENT AGREEMENT,"iBio Inc.; Beijing CC-Pharming Ltd. (""CC-Pharming"")",,,,No,True,True,True,False,iBio Inc.," Beijing CC-Pharming Ltd. (""CC-Pharming"")","{""nodes"": [{""id"": 89, ""name"": ""IbioInc_20200313""}, {""id"": 106, ""name"": ""SmartRxSystemsInc_20180914""}, {""id"": 259, ""name"": ""MEETGROUP,INC_06""}, {""id"": 72, ""name"": ""StampscomInc_20001114""}, {""id"": 82, ""name"": ""PharmagenInc_20120803""}, {""id"": 279, ""name"": ""LEGACYTECHNOLOGYHOLDINGS,INC_12""}, {""id"": 347, ""name"": ""NEONSYSTEMSINC_03""}], ""links"": [{""source"": 347, ""target"": 279}, {""source"": 82, ""target"": 259}, {""source"": 279, ""target"": 82}, {""source"": 279, ""target"": 259}, {""source"": 82, ""target"": 279}, {""source"": 89, ""target"": 347}, {""source"": 279, ""target"": 82}]}"
HfEnterprisesInc_20191223,New York,40.6943,-73.9249,True,2018-03-01,OUTSOURCE TECHNOLOGY DEVELOPMENT AGREEMENT,"Document Security Systems, Inc. (""DSS""); HotApp International Ltd. (""Developer"")",3/1/2019,successive 1 month,30 days,Yes,False,False,False,True,"Document Security Systems, Inc. (""DSS"")"," HotApp International Ltd. (""Developer"")","{""nodes"": [{""id"": 90, ""name"": ""HfEnterprisesInc_20191223""}, {""id"": 189, ""name"": ""KENTUCKYUTILITIESCO_03""}, {""id"": 347, ""name"": ""NEONSYSTEMSINC_03""}, {""id"": 232, ""name"": ""COOLTECHNOLOGIES,INC_10""}, {""id"": 300, ""name"": ""BNCMORTGAGEINC_05""}, {""id"": 74, ""name"": ""DigitalCinemaDestinationsCorp_20111220""}, {""id"": 167, ""name"": ""DRAGONSYSTEMSINC_01""}], ""links"": [{""source"": 90, ""target"": 347}, {""source"": 189, ""target"": 74}, {""source"": 189, ""target"": 347}, {""source"": 167, ""target"": 232}, {""source"": 74, ""target"": 90}, {""source"": 74, ""target"": 347}, {""source"": 167, ""target"": 189}, {""source"": 90, ""target"": 232}, {""source"": 300, ""target"": 189}]}"
LegacyEducationAllianceInc_20200330,New York,40.6943,-73.9249,False,2019-12-23,REAL ESTATE EDUCATION TRAINING PROGRAM DEVELOPMENT AGREEMENT,"T&B Seminars, Inc. (""T&B""); Legacy Education Alliance Holdings, Inc. (""LEA"")",12/23/2024,successive 5 years,90 days,No,False,False,False,False,"T&B Seminars, Inc. (""T&B"")"," Legacy Education Alliance Holdings, Inc. (""LEA"")","{""nodes"": [{""id"": 91, ""name"": ""LegacyEducationAllianceInc_20200330""}, {""id"": 282, ""name"": ""VISIUMTECHNOLOGIES,INC_10""}, {""id"": 232, ""name"": ""COOLTECHNOLOGIES,INC_10""}, {""id"": 278, ""name"": ""HYPERIONSOFTWARECORP_09""}, {""id"": 216, ""name"": ""INNOVIVA,INC_08""}, {""id"": 97, ""name"": ""DataCallTechnologies_20060918""}, {""id"": 303, ""name"": ""CHANGEPOINTCORP_03""}], ""links"": [{""source"": 282, ""target"": 216}, {""source"": 216, ""target"": 303}, {""source"": 216, ""target"": 91}, {""source"": 303, ""target"": 97}, {""source"": 91, ""target"": 278}]}"
